startup_name,industry,funding,founder_experience,employees,location,age,revenue,success
Startup_29878,AI,,1.0,,Germany,,,1
Startup_29879,AI,abc,1.0,,Germany,,201283.0,1
Startup_29880,Health,abc,,,,,,1
Startup_29881,CleanTech,abc,10.0,,USA,,,1
Startup_29882,Health,abc,6.0,46.0,USA,10.0,190589.0,1
Startup_29883,CleanTech,,,,Germany,7.0,,1
Startup_29884,Ecommerce,abc,12.0,,Germany,,,0
Startup_29885,AI,NaN,18.0,31.0,Canada,,982639.0,1
Startup_29886,Fintech,929535,1.0,211.0,India,,926210.0,0
Startup_29887,Ecommerce,NaN,,,India,10.0,320147.0,0
Startup_29888,AI,NaN,17.0,,USA,12.0,,0
Startup_29889,Edtech,,,,Canada,,,1
Startup_29890,Edtech,1618266,19.0,,,10.0,,0
Startup_29891,AI,abc,,246.0,India,4.0,,1
Startup_29892,Ecommerce,abc,,,Canada,,621257.0,0
Startup_29893,AI,706512,,,Germany,,,1
Startup_29894,Edtech,,,,India,,259202.0,1
Startup_29895,AI,abc,,106.0,UK,3.0,,0
Startup_29896,Health,abc,,422.0,Canada,4.0,733085.0,1
Startup_29897,AI,,17.0,458.0,Canada,6.0,,1
Startup_29898,CleanTech,1881947,14.0,,Canada,14.0,510954.0,1
Startup_29899,CleanTech,abc,,415.0,Canada,1.0,,0
Startup_29900,Ecommerce,NaN,,351.0,Germany,,415625.0,1
Startup_29901,Fintech,abc,16.0,,India,8.0,,0
Startup_29902,Health,NaN,,80.0,Canada,,328704.0,1
Startup_29903,Health,abc,,,USA,,,0
Startup_29904,CleanTech,NaN,,235.0,Germany,14.0,436661.0,0
Startup_29905,Fintech,,15.0,,UK,3.0,263858.0,1
Startup_29906,AI,abc,6.0,,Germany,6.0,516908.0,0
Startup_29907,Health,abc,,147.0,,,187539.0,0
Startup_29908,AI,NaN,,354.0,USA,,317538.0,0
Startup_29909,Fintech,,,,India,,377241.0,0
Startup_29910,Health,,,,UK,,,0
Startup_29911,Health,1667013,2.0,399.0,USA,14.0,,0
Startup_29912,AI,,,,Canada,14.0,414429.0,0
Startup_29913,Edtech,abc,17.0,,UK,,614195.0,1
Startup_29914,CleanTech,1787004,10.0,,India,11.0,,0
Startup_29915,Ecommerce,1762353,,,USA,9.0,,1
Startup_29916,Health,abc,,,USA,,,1
Startup_29917,Edtech,abc,,476.0,Canada,,,1
Startup_29918,Fintech,60213,,94.0,UK,,858036.0,0
Startup_29919,Fintech,1430054,4.0,312.0,USA,,,1
Startup_29920,Fintech,1833618,,,UK,11.0,,0
Startup_29921,Fintech,abc,12.0,266.0,UK,,,0
Startup_29922,Fintech,abc,,251.0,Canada,7.0,,1
Startup_29923,Ecommerce,,10.0,362.0,UK,,523365.0,0
Startup_29924,Fintech,abc,,204.0,UK,1.0,,0
Startup_29925,Ecommerce,375397,18.0,,UK,,,0
Startup_29926,AI,,5.0,,,11.0,,0
Startup_29927,CleanTech,,,443.0,Canada,3.0,,1
Startup_29928,Edtech,NaN,,,USA,,,1
Startup_29929,Ecommerce,1484407,,254.0,USA,,481756.0,1
Startup_29930,Health,abc,,301.0,India,3.0,312326.0,0
Startup_29931,Health,,15.0,,UK,,,1
Startup_29932,CleanTech,NaN,,,Canada,5.0,,0
Startup_29933,CleanTech,,,,USA,6.0,897836.0,1
Startup_29934,AI,abc,9.0,440.0,,3.0,,0
Startup_29935,Fintech,,11.0,,USA,,227788.0,1
Startup_29936,Ecommerce,1692251,8.0,45.0,UK,,418458.0,0
Startup_29937,Health,NaN,19.0,,Canada,,,0
Startup_29938,AI,NaN,9.0,,UK,,324082.0,1
Startup_29939,Health,,,,UK,11.0,296257.0,1
Startup_29940,Health,NaN,,40.0,UK,,,0
Startup_29941,Health,NaN,,242.0,UK,,886258.0,1
Startup_29942,Health,abc,,,USA,,286449.0,1
Startup_29943,Edtech,1526533,,240.0,USA,,,0
Startup_29944,AI,,,117.0,India,,,1
Startup_29945,Edtech,,,236.0,USA,12.0,678963.0,1
Startup_29946,Fintech,NaN,,492.0,Germany,,782363.0,0
Startup_29947,Fintech,NaN,,13.0,UK,5.0,,0
Startup_29948,Edtech,1174832,,130.0,India,5.0,391633.0,1
Startup_29949,Edtech,,,,UK,,523194.0,1
Startup_29950,Fintech,NaN,13.0,,,,490025.0,1
Startup_29951,Health,893160,1.0,183.0,Germany,,982553.0,1
Startup_29952,Fintech,582701,,186.0,USA,,,1
Startup_29953,CleanTech,NaN,5.0,,USA,,,0
Startup_29954,Health,,19.0,160.0,UK,,,0
Startup_29955,Health,abc,,15.0,Canada,,725109.0,1
Startup_29956,CleanTech,,9.0,,India,8.0,,1
Startup_29957,Fintech,NaN,,,India,9.0,,1
Startup_29958,Edtech,abc,,,India,3.0,430228.0,1
Startup_29959,Health,abc,17.0,94.0,Canada,7.0,,0
Startup_29960,AI,abc,,,,,,1
Startup_29961,CleanTech,abc,12.0,,Canada,1.0,,1
Startup_29962,Ecommerce,,16.0,,Germany,12.0,,1
Startup_29963,Edtech,abc,,329.0,USA,4.0,,0
Startup_29964,AI,,8.0,279.0,USA,,438339.0,1
Startup_29965,Health,,1.0,,Germany,,240965.0,0
Startup_29966,Fintech,abc,14.0,,,6.0,,1
Startup_29967,AI,abc,,214.0,,11.0,159375.0,1
Startup_29968,Edtech,NaN,10.0,,Germany,,105261.0,1
Startup_29969,Edtech,129885,,89.0,USA,1.0,,1
Startup_29970,AI,abc,3.0,34.0,India,6.0,595649.0,1
Startup_29971,Health,NaN,,128.0,USA,,593929.0,0
Startup_29972,Ecommerce,abc,,351.0,USA,7.0,,1
Startup_29973,Health,NaN,,,USA,,327711.0,0
Startup_29974,AI,NaN,,,USA,8.0,677773.0,1
Startup_29975,Health,1809439,9.0,413.0,,11.0,,1
Startup_29976,AI,696758,5.0,296.0,USA,14.0,185335.0,1
Startup_29977,Ecommerce,abc,7.0,298.0,Germany,10.0,,1
Startup_29978,Health,1866565,,,Germany,4.0,,0
Startup_29979,Health,NaN,,,Canada,14.0,604492.0,1
Startup_29980,Edtech,869845,13.0,,India,7.0,,0
Startup_29981,Ecommerce,NaN,5.0,,Canada,,769640.0,1
Startup_29982,Edtech,abc,,,Canada,4.0,31091.0,1
Startup_29983,Fintech,abc,15.0,,,10.0,,0
Startup_29984,Fintech,NaN,,,Germany,,196749.0,0
Startup_29985,Fintech,804499,5.0,,UK,2.0,,0
Startup_29986,Health,,15.0,,India,,,0
Startup_29987,Ecommerce,,12.0,368.0,Germany,9.0,144029.0,1
Startup_29988,Fintech,,5.0,,USA,,608062.0,0
Startup_29989,Edtech,,,288.0,India,13.0,615932.0,0
Startup_29990,Health,,4.0,,UK,,361369.0,1
Startup_29991,Health,NaN,4.0,,Germany,,,0
Startup_29992,Edtech,,9.0,,Germany,11.0,,1
Startup_29993,CleanTech,NaN,,83.0,Germany,1.0,460507.0,0
Startup_29994,Health,abc,3.0,,Germany,6.0,,0
Startup_29995,CleanTech,1723117,8.0,28.0,India,,481119.0,1
Startup_29996,Edtech,NaN,8.0,,,5.0,,0
Startup_29997,AI,,10.0,,USA,,467954.0,1
Startup_29998,CleanTech,1330483,,90.0,Canada,12.0,,0
Startup_29999,Health,272427,3.0,411.0,Canada,11.0,,0
Startup_30000,Edtech,1140549,,,Germany,14.0,495620.0,1
Startup_30001,Health,1991730,,279.0,USA,,864552.0,1
Startup_30002,Edtech,abc,1.0,,India,2.0,144068.0,0
Startup_30003,AI,950303,,86.0,India,13.0,,0
Startup_30004,Health,,13.0,81.0,Canada,11.0,,0
Startup_30005,CleanTech,,1.0,,India,13.0,,0
Startup_30006,Health,abc,12.0,370.0,Canada,11.0,570141.0,0
Startup_30007,CleanTech,NaN,19.0,188.0,Germany,7.0,251503.0,0
Startup_30008,Health,,,,UK,1.0,,0
Startup_30009,Fintech,NaN,,294.0,UK,13.0,408137.0,1
Startup_30010,Health,NaN,1.0,490.0,Canada,,,1
Startup_30011,CleanTech,1463356,,,India,6.0,,0
Startup_30012,Edtech,NaN,2.0,,Germany,13.0,437801.0,1
Startup_30013,CleanTech,1900435,14.0,169.0,USA,,,1
Startup_30014,CleanTech,,,287.0,,,757908.0,0
Startup_30015,AI,1152054,3.0,,India,,997945.0,0
Startup_30016,AI,1130923,19.0,440.0,,2.0,,0
Startup_30017,Health,abc,7.0,,USA,12.0,974353.0,1
Startup_30018,Ecommerce,,,252.0,India,,193784.0,0
Startup_30019,AI,abc,,,USA,,695364.0,1
Startup_30020,Edtech,,,474.0,,1.0,733579.0,0
Startup_30021,Health,,,343.0,Germany,5.0,,0
Startup_30022,Fintech,,9.0,,,1.0,843051.0,0
Startup_30023,Ecommerce,abc,5.0,31.0,Canada,,,0
Startup_30024,Ecommerce,,19.0,,,10.0,234596.0,0
Startup_30025,Health,,,271.0,Germany,,,1
Startup_30026,Fintech,abc,,252.0,Germany,2.0,229819.0,1
Startup_30027,Fintech,NaN,,214.0,,,,1
Startup_30028,Edtech,,7.0,174.0,Canada,13.0,159081.0,1
Startup_30029,Fintech,,17.0,68.0,,1.0,,1
Startup_30030,Edtech,,14.0,237.0,Germany,8.0,986563.0,1
Startup_30031,AI,,15.0,55.0,,,,0
Startup_30032,Health,,,481.0,Germany,1.0,563636.0,1
Startup_30033,Fintech,88389,,440.0,,,,1
Startup_30034,Health,abc,13.0,,India,,41818.0,1
Startup_30035,Ecommerce,NaN,,318.0,UK,8.0,155112.0,0
Startup_30036,AI,1799293,,,India,4.0,792452.0,1
Startup_30037,Ecommerce,NaN,,,India,4.0,,1
Startup_30038,Fintech,abc,12.0,,UK,,,0
Startup_30039,Health,,15.0,57.0,Germany,,,0
Startup_30040,AI,abc,,202.0,USA,,847011.0,1
Startup_30041,Health,,15.0,,,,,1
Startup_30042,Fintech,abc,,,Germany,4.0,183123.0,0
Startup_30043,Fintech,,10.0,147.0,Germany,1.0,,1
Startup_30044,Health,NaN,5.0,349.0,,12.0,,0
Startup_30045,Edtech,,13.0,,UK,3.0,645892.0,0
Startup_30046,Fintech,NaN,,86.0,UK,12.0,711220.0,1
Startup_30047,Ecommerce,495240,,21.0,Germany,11.0,261574.0,1
Startup_30048,Health,1594059,,58.0,UK,,,0
Startup_30049,Edtech,613091,,,UK,12.0,623733.0,0
Startup_30050,Edtech,NaN,,281.0,Canada,,,1
Startup_30051,CleanTech,,,,Germany,4.0,,0
Startup_30052,Health,NaN,8.0,224.0,UK,,,0
Startup_30053,CleanTech,,6.0,,UK,,,0
Startup_30054,Edtech,,15.0,76.0,India,,,0
Startup_30055,Health,1053923,,,USA,,822588.0,1
Startup_30056,Edtech,abc,6.0,80.0,USA,,919125.0,1
Startup_30057,Fintech,NaN,14.0,253.0,UK,12.0,563321.0,1
Startup_30058,Fintech,1386571,,,India,11.0,991942.0,1
Startup_30059,CleanTech,80299,2.0,60.0,Germany,10.0,517442.0,1
Startup_30060,Edtech,abc,5.0,,Germany,8.0,,1
Startup_30061,AI,1733997,4.0,287.0,Germany,,747490.0,0
Startup_30062,Ecommerce,NaN,,11.0,USA,,44916.0,0
Startup_30063,Edtech,abc,2.0,,,3.0,,1
Startup_30064,Edtech,NaN,,,UK,,362800.0,1
Startup_30065,Health,NaN,,,,,728476.0,1
Startup_30066,Edtech,abc,6.0,,,1.0,492951.0,0
Startup_30067,Edtech,,,22.0,Germany,,583920.0,0
Startup_30068,Ecommerce,,8.0,316.0,UK,,,0
Startup_30069,Edtech,abc,13.0,,USA,,497849.0,1
Startup_30070,Health,157155,,,Canada,,,0
Startup_30071,Edtech,833201,3.0,,Germany,3.0,,1
Startup_30072,Health,1113205,,325.0,Germany,,,0
Startup_30073,Edtech,,18.0,,Canada,11.0,,0
Startup_30074,AI,NaN,10.0,,USA,,,1
Startup_30075,Ecommerce,,,,Canada,,,1
Startup_30076,Health,abc,,,UK,4.0,319218.0,0
Startup_30077,Ecommerce,NaN,,,,9.0,485046.0,1
Startup_30078,AI,98076,,,,3.0,391671.0,1
Startup_30079,AI,,,,USA,,,0
Startup_30080,CleanTech,NaN,,288.0,India,,,1
Startup_30081,Edtech,NaN,7.0,,USA,8.0,,1
Startup_30082,Ecommerce,871308,,,USA,,493884.0,1
Startup_30083,Health,1349232,,,Canada,,,1
Startup_30084,CleanTech,,13.0,,UK,4.0,,1
Startup_30085,AI,NaN,11.0,422.0,Canada,5.0,,1
Startup_30086,Fintech,1037364,6.0,,UK,,,1
Startup_30087,Fintech,,1.0,406.0,,,474748.0,0
Startup_30088,Ecommerce,,2.0,,Germany,,323855.0,1
Startup_30089,Health,531790,,,India,14.0,,0
Startup_30090,AI,NaN,5.0,,Germany,,122509.0,1
Startup_30091,Health,,,115.0,USA,9.0,839552.0,1
Startup_30092,Ecommerce,512430,,453.0,Canada,,757004.0,1
Startup_30093,Ecommerce,abc,9.0,459.0,India,,,1
Startup_30094,Edtech,,,,,,738956.0,0
Startup_30095,Edtech,552978,11.0,,,2.0,896040.0,0
Startup_30096,Health,NaN,19.0,235.0,USA,,809965.0,0
Startup_30097,Health,abc,14.0,379.0,,6.0,,0
Startup_30098,Ecommerce,1988638,15.0,355.0,,,,0
Startup_30099,Health,abc,3.0,447.0,India,,913233.0,0
Startup_30100,Fintech,1036143,,102.0,India,4.0,681434.0,1
Startup_30101,Ecommerce,1367826,,437.0,USA,,,1
Startup_30102,Fintech,,,,Germany,5.0,,1
Startup_30103,Fintech,NaN,1.0,,Canada,,,0
Startup_30104,AI,NaN,17.0,,India,14.0,,0
Startup_30105,Edtech,674954,,,Canada,2.0,690296.0,0
Startup_30106,Ecommerce,NaN,10.0,,Canada,,,1
Startup_30107,CleanTech,abc,,,India,3.0,,0
Startup_30108,Edtech,,17.0,,India,4.0,329824.0,0
Startup_30109,CleanTech,667045,4.0,192.0,India,11.0,,0
Startup_30110,Health,NaN,,35.0,UK,,131958.0,0
Startup_30111,Ecommerce,abc,,,Canada,4.0,,1
Startup_30112,Health,NaN,,41.0,USA,,,1
Startup_30113,Ecommerce,,,14.0,India,,,0
Startup_30114,Ecommerce,abc,15.0,75.0,India,8.0,,0
Startup_30115,AI,,6.0,,Germany,,205579.0,1
Startup_30116,CleanTech,,15.0,102.0,UK,,505701.0,1
Startup_30117,Edtech,431466,18.0,429.0,India,,95331.0,1
Startup_30118,Health,958430,,,UK,5.0,,1
Startup_30119,Edtech,abc,,314.0,India,9.0,,1
Startup_30120,Fintech,abc,,,Germany,,46972.0,0
Startup_30121,Fintech,NaN,1.0,203.0,India,6.0,521074.0,0
Startup_30122,Fintech,,8.0,,India,,915162.0,0
Startup_30123,CleanTech,,8.0,,Germany,,20199.0,0
Startup_30124,Health,,2.0,,India,9.0,,1
Startup_30125,Ecommerce,1774181,,430.0,USA,,749586.0,0
Startup_30126,Fintech,NaN,,465.0,Canada,3.0,306044.0,0
Startup_30127,CleanTech,838221,10.0,,Canada,11.0,,1
Startup_30128,Health,837740,6.0,9.0,USA,7.0,777642.0,1
Startup_30129,Health,,15.0,353.0,USA,12.0,,0
Startup_30130,AI,NaN,6.0,,India,3.0,,0
Startup_30131,Fintech,1462862,,308.0,UK,,263598.0,0
Startup_30132,AI,NaN,13.0,,Canada,12.0,,0
Startup_30133,Health,abc,2.0,86.0,UK,,,0
Startup_30134,AI,,14.0,331.0,UK,,,1
Startup_30135,CleanTech,NaN,8.0,,,11.0,,0
Startup_30136,Edtech,NaN,2.0,,,,826446.0,0
Startup_30137,Edtech,NaN,13.0,,India,,,0
Startup_30138,Health,,15.0,253.0,Canada,,573799.0,1
Startup_30139,Fintech,,16.0,461.0,,,178464.0,1
Startup_30140,AI,,,,Canada,,277440.0,0
Startup_30141,Health,669978,,,Germany,,315376.0,1
Startup_30142,Edtech,abc,,,India,,,0
Startup_30143,AI,,,213.0,,10.0,,0
Startup_30144,Health,NaN,,440.0,UK,6.0,,1
Startup_30145,Ecommerce,abc,,408.0,USA,,,0
Startup_30146,Health,,,246.0,,14.0,972235.0,0
Startup_30147,AI,,,,India,,,0
Startup_30148,Health,,18.0,,USA,,,1
Startup_30149,Edtech,,11.0,,Germany,4.0,672358.0,1
Startup_30150,Health,NaN,,471.0,USA,14.0,416342.0,0
Startup_30151,Ecommerce,NaN,4.0,173.0,Germany,,,0
Startup_30152,Health,NaN,9.0,,India,8.0,440086.0,0
Startup_30153,AI,1634592,15.0,,UK,,,0
Startup_30154,CleanTech,abc,,46.0,Canada,,116920.0,0
Startup_30155,Health,NaN,16.0,,USA,14.0,542135.0,1
Startup_30156,Fintech,820068,1.0,125.0,UK,2.0,445374.0,0
Startup_30157,Ecommerce,,11.0,252.0,Canada,,,1
Startup_30158,Ecommerce,NaN,1.0,,Germany,10.0,,1
Startup_30159,Ecommerce,NaN,,344.0,UK,1.0,,0
Startup_30160,Fintech,NaN,18.0,286.0,,,422920.0,1
Startup_30161,Health,abc,,,Canada,,,0
Startup_30162,Edtech,,,413.0,Germany,9.0,889160.0,1
Startup_30163,Fintech,NaN,,307.0,UK,,,1
Startup_30164,Health,NaN,14.0,,Germany,,,1
Startup_30165,Edtech,,16.0,140.0,India,12.0,471456.0,0
Startup_30166,Fintech,309771,,,Canada,,942069.0,1
Startup_30167,CleanTech,NaN,13.0,,Germany,10.0,,1
Startup_30168,Health,NaN,,,,,,1
Startup_30169,AI,NaN,18.0,304.0,UK,,787837.0,1
Startup_30170,Edtech,abc,,,Germany,,640891.0,1
Startup_30171,CleanTech,,9.0,455.0,USA,14.0,466373.0,1
Startup_30172,AI,abc,7.0,,Germany,5.0,,1
Startup_30173,Edtech,953544,13.0,,Germany,,116365.0,0
Startup_30174,Health,,,268.0,,,425611.0,0
Startup_30175,Edtech,abc,16.0,,UK,,541916.0,0
Startup_30176,Fintech,,12.0,,UK,,231006.0,0
Startup_30177,Edtech,,7.0,,Germany,1.0,,1
Startup_30178,Ecommerce,abc,,,,,782702.0,0
Startup_30179,CleanTech,NaN,6.0,272.0,India,,,0
Startup_30180,CleanTech,NaN,3.0,,USA,,775146.0,0
Startup_30181,CleanTech,NaN,,241.0,UK,11.0,429079.0,1
Startup_30182,Fintech,,3.0,397.0,Germany,,,0
Startup_30183,Fintech,648194,,124.0,India,2.0,972019.0,0
Startup_30184,Fintech,abc,15.0,,Canada,,,1
Startup_30185,CleanTech,abc,15.0,,Germany,,199411.0,1
Startup_30186,CleanTech,,15.0,22.0,UK,,266401.0,0
Startup_30187,Fintech,NaN,4.0,,UK,9.0,756621.0,1
Startup_30188,AI,,,63.0,India,11.0,,0
Startup_30189,AI,1993278,,32.0,USA,11.0,799766.0,0
Startup_30190,AI,248907,1.0,,Canada,,560571.0,1
Startup_30191,AI,NaN,,190.0,UK,2.0,340891.0,1
Startup_30192,Fintech,501932,,,USA,7.0,368603.0,1
Startup_30193,CleanTech,abc,4.0,266.0,,,534474.0,1
Startup_30194,CleanTech,abc,8.0,395.0,UK,,,0
Startup_30195,Edtech,927742,,79.0,,,197128.0,0
Startup_30196,Edtech,,,,,3.0,,0
Startup_30197,Ecommerce,abc,9.0,,,1.0,,1
Startup_30198,CleanTech,abc,,133.0,Canada,,831277.0,1
Startup_30199,Edtech,NaN,6.0,296.0,India,,566397.0,0
Startup_30200,AI,NaN,5.0,386.0,Canada,6.0,,1
Startup_30201,Edtech,641006,14.0,135.0,Germany,4.0,,1
Startup_30202,Edtech,abc,,,Germany,,,1
Startup_30203,CleanTech,NaN,16.0,,India,,,0
Startup_30204,CleanTech,,,351.0,Canada,,,1
Startup_30205,Ecommerce,NaN,8.0,,Germany,10.0,,0
Startup_30206,AI,abc,3.0,494.0,UK,4.0,,0
Startup_30207,AI,1720678,,28.0,India,,,1
Startup_30208,Health,NaN,,,,1.0,310175.0,1
Startup_30209,Health,210777,,,USA,,,0
Startup_30210,AI,,19.0,485.0,Germany,,,0
Startup_30211,Fintech,56812,,88.0,,,,0
Startup_30212,Fintech,1873114,,,Canada,,348910.0,1
Startup_30213,AI,abc,17.0,280.0,Canada,,162196.0,1
Startup_30214,Edtech,abc,,,India,7.0,301794.0,1
Startup_30215,CleanTech,203213,,,UK,13.0,,0
Startup_30216,Edtech,abc,,116.0,India,12.0,,0
Startup_30217,Ecommerce,402127,,173.0,USA,,828265.0,1
Startup_30218,AI,,,,India,2.0,453320.0,1
Startup_30219,Edtech,NaN,11.0,,,,,1
Startup_30220,CleanTech,abc,,,Canada,,,0
Startup_30221,AI,abc,19.0,133.0,Germany,,,0
Startup_30222,Health,1391616,14.0,145.0,USA,9.0,53087.0,0
Startup_30223,AI,NaN,,,Germany,,,0
Startup_30224,Ecommerce,NaN,,365.0,USA,,,0
Startup_30225,Fintech,1278148,,,Canada,13.0,287654.0,0
Startup_30226,Fintech,,14.0,,Germany,14.0,281103.0,1
Startup_30227,Edtech,1509421,1.0,,UK,6.0,,1
Startup_30228,AI,,11.0,,USA,2.0,352143.0,0
Startup_30229,AI,NaN,,,Germany,14.0,,1
Startup_30230,Ecommerce,abc,,435.0,Canada,,,0
Startup_30231,Edtech,abc,16.0,,,4.0,,0
Startup_30232,Fintech,1128267,11.0,60.0,USA,4.0,480220.0,0
Startup_30233,Health,abc,16.0,,UK,7.0,,0
Startup_30234,Ecommerce,1729745,,359.0,Canada,7.0,724808.0,1
Startup_30235,Ecommerce,NaN,13.0,483.0,UK,13.0,,1
Startup_30236,CleanTech,,4.0,279.0,India,,,1
Startup_30237,Fintech,NaN,,,India,11.0,964086.0,0
Startup_30238,CleanTech,NaN,17.0,171.0,Canada,7.0,,1
Startup_30239,Fintech,abc,,,India,,807216.0,1
Startup_30240,Edtech,NaN,2.0,130.0,USA,,,1
Startup_30241,Fintech,1971831,,439.0,USA,6.0,,0
Startup_30242,Edtech,NaN,,92.0,Germany,7.0,,0
Startup_30243,CleanTech,1531889,,,,,,0
Startup_30244,Ecommerce,NaN,,59.0,UK,6.0,344694.0,1
Startup_30245,AI,NaN,,,Canada,4.0,524729.0,0
Startup_30246,CleanTech,1004408,7.0,,Canada,9.0,475402.0,0
Startup_30247,CleanTech,abc,5.0,,,,201955.0,1
Startup_30248,AI,NaN,,479.0,USA,1.0,210823.0,1
Startup_30249,Edtech,abc,,441.0,,12.0,,0
Startup_30250,Ecommerce,,8.0,55.0,,10.0,,1
Startup_30251,AI,,19.0,,USA,,,1
Startup_30252,Fintech,NaN,8.0,99.0,UK,,,0
Startup_30253,Ecommerce,abc,1.0,,USA,9.0,299379.0,0
Startup_30254,AI,NaN,15.0,178.0,Germany,2.0,87178.0,0
Startup_30255,Ecommerce,,,,USA,,,1
Startup_30256,Edtech,NaN,19.0,,India,,,0
Startup_30257,AI,NaN,,,UK,8.0,,0
Startup_30258,CleanTech,836918,,143.0,Canada,,,0
Startup_30259,AI,NaN,,273.0,Canada,,,1
Startup_30260,AI,,16.0,375.0,Germany,8.0,664085.0,0
Startup_30261,AI,1471360,,346.0,India,8.0,873469.0,1
Startup_30262,Health,NaN,,,Germany,4.0,562552.0,1
Startup_30263,Fintech,1001846,10.0,177.0,Germany,7.0,,0
Startup_30264,Ecommerce,,,484.0,Canada,,199446.0,0
Startup_30265,Edtech,,8.0,491.0,UK,4.0,,1
Startup_30266,Health,1805683,16.0,,Germany,,,1
Startup_30267,AI,,,,Canada,3.0,952787.0,1
Startup_30268,CleanTech,,10.0,,Germany,5.0,,0
Startup_30269,AI,abc,,287.0,,,,0
Startup_30270,AI,abc,,,Canada,,,1
Startup_30271,Ecommerce,abc,,,Germany,,64731.0,1
Startup_30272,Edtech,1227386,15.0,,UK,10.0,,0
Startup_30273,Fintech,abc,9.0,,India,5.0,937714.0,1
Startup_30274,Health,NaN,,,Germany,5.0,438983.0,0
Startup_30275,Health,,19.0,319.0,Canada,,883327.0,1
Startup_30276,AI,abc,4.0,288.0,India,12.0,,1
Startup_30277,Edtech,NaN,,329.0,,7.0,,0
Startup_30278,Health,1592766,,284.0,UK,,,1
Startup_30279,Edtech,abc,14.0,,USA,4.0,141169.0,1
Startup_30280,Edtech,NaN,,,Canada,14.0,,1
Startup_30281,Ecommerce,abc,,,India,,,0
Startup_30282,CleanTech,NaN,1.0,189.0,Germany,2.0,,0
Startup_30283,CleanTech,abc,7.0,,,13.0,,0
Startup_30284,AI,837705,,298.0,Canada,,,1
Startup_30285,Health,NaN,18.0,,,,585401.0,1
Startup_30286,CleanTech,abc,,,Canada,,,0
Startup_30287,Fintech,NaN,14.0,,UK,8.0,,0
Startup_30288,Ecommerce,,10.0,,India,,618838.0,0
Startup_30289,Fintech,NaN,,469.0,,6.0,28378.0,0
Startup_30290,Edtech,,10.0,,USA,,,1
Startup_30291,CleanTech,NaN,16.0,124.0,UK,,960437.0,0
Startup_30292,AI,,17.0,480.0,,,473561.0,0
Startup_30293,Health,abc,5.0,328.0,Canada,,741044.0,0
Startup_30294,AI,abc,,,Germany,,,0
Startup_30295,Ecommerce,NaN,,,,,,0
Startup_30296,CleanTech,abc,,336.0,,14.0,,0
Startup_30297,AI,,11.0,,India,14.0,,1
Startup_30298,Ecommerce,1966673,19.0,29.0,India,,,0
Startup_30299,Edtech,,,,Canada,4.0,,1
Startup_30300,AI,abc,,205.0,USA,,127816.0,1
Startup_30301,AI,,9.0,,,13.0,,0
Startup_30302,CleanTech,NaN,,228.0,USA,4.0,,1
Startup_30303,Health,NaN,,,Canada,13.0,,1
Startup_30304,AI,398420,11.0,234.0,Germany,,,1
Startup_30305,Edtech,NaN,19.0,,USA,5.0,180106.0,1
Startup_30306,Fintech,abc,,68.0,USA,14.0,,1
Startup_30307,Fintech,319225,10.0,,India,,703272.0,1
Startup_30308,Fintech,1772796,7.0,,,,,1
Startup_30309,AI,,,373.0,,5.0,999218.0,0
Startup_30310,Fintech,83054,,395.0,,1.0,407077.0,0
Startup_30311,Health,771249,19.0,19.0,USA,,,0
Startup_30312,Edtech,,,,UK,3.0,886712.0,0
Startup_30313,AI,NaN,,,UK,,,1
Startup_30314,Fintech,abc,,,UK,,853405.0,0
Startup_30315,Fintech,NaN,13.0,474.0,,,59066.0,0
Startup_30316,Health,abc,,,,,,1
Startup_30317,Fintech,,,69.0,UK,,,1
Startup_30318,Ecommerce,,2.0,40.0,Canada,14.0,325557.0,0
Startup_30319,Fintech,NaN,16.0,32.0,UK,,,0
Startup_30320,CleanTech,1764851,16.0,487.0,Germany,1.0,244472.0,1
Startup_30321,Health,NaN,,,UK,,,0
Startup_30322,Health,,,52.0,UK,9.0,154450.0,0
Startup_30323,CleanTech,NaN,4.0,,USA,4.0,,1
Startup_30324,Ecommerce,abc,2.0,148.0,Germany,,,1
Startup_30325,Fintech,,17.0,,Germany,,909429.0,1
Startup_30326,AI,abc,,351.0,USA,6.0,714334.0,0
Startup_30327,Ecommerce,1590503,18.0,229.0,,14.0,,1
Startup_30328,Edtech,130262,9.0,164.0,Canada,,,1
Startup_30329,Ecommerce,674277,,,India,14.0,273801.0,0
Startup_30330,AI,abc,5.0,207.0,Germany,13.0,,0
Startup_30331,Ecommerce,,10.0,,Germany,,890505.0,1
Startup_30332,Health,1154893,,376.0,UK,,,0
Startup_30333,AI,1121576,,,Germany,,,0
Startup_30334,Edtech,,17.0,,Germany,,,1
Startup_30335,Fintech,757558,8.0,,USA,,374430.0,1
Startup_30336,Health,470985,7.0,423.0,UK,,90846.0,1
Startup_30337,Edtech,NaN,8.0,,,,777812.0,1
Startup_30338,Ecommerce,592562,19.0,71.0,USA,2.0,,0
Startup_30339,Ecommerce,1991885,,243.0,Germany,,,1
Startup_30340,Health,NaN,,283.0,Canada,,398974.0,1
Startup_30341,Health,,,472.0,Germany,8.0,,1
Startup_30342,Health,,,418.0,Canada,4.0,,1
Startup_30343,AI,,19.0,,UK,,,1
Startup_30344,Ecommerce,NaN,13.0,465.0,Germany,12.0,419870.0,1
Startup_30345,AI,NaN,17.0,,Germany,,509445.0,0
